code,name
87395005,Amiloride
420982001,Amiloride + Bumetanide
418826002,Amiloride + Cyclopenthiazide
18370211000001106,Amiloride + Furosemide
47124006,Aminoglutethimide
19843911000001105,Aminolevulinic acid hydrochloride
55867006,Aminophylline
417238004,Aminosalicylic acid
69236009,Amiodarone
321636003,Amisulpride
40589005,Amitriptyline
20448811000001100,Amitriptyline + Ketamine
421323008,Amitriptyline + Perphenazine
40388211000001100,Amivantamab
108537001,Amlodipine
426478002,Amlodipine + Valsartan
421024009,Ammonia
422173000,Ammonia + Ammonium bicarbonate
420566009,Ammonia + Eucalyptus oil
421736005,Ammonium acetate
421580007,Ammonium bicarbonate
426822008,Ammonium bicarbonate + Ipecacuanha
421113005,Ammonium bicarbonate + Ipecacuanha + Sodium bicarbonate
427666003,Ammonium bicarbonate + Potassium iodide
18047411000001107,Ammonium bromide + Potassium bromide + Sodium bromide
419332007,Ammonium chloride
421764000,Ammonium chloride + Caffeine
419106007,Ammonium chloride + Diphenhydramine
9715011000001100,Ammonium sulfate
73756003,Amobarbital
422319002,Amobarbital + Secobarbital
332998007,Amorolfine
29840005,Amoxapine
27658006,Amoxicillin
354049008,Amphotericin B
10621311000001103,Amphotericin B (lipid formulation)
13293501000001102,Amphotericin B liposomal
21302711000001103,Amphotericin B phospholipid complex
21202811000001101,Amphotericin B sodium cholesteryl sulfate complex
31087008,Ampicillin
116088006,Amprenavir
326955000,Amsacrine
116655003,Amyl nitrite
422010007,Amylmetacresol
108976008,Anagrelide
395279009,Anakinra
108774000,Anastrozole
37360711000001100,Andexanet alfa
56032002,Androstanolone
41140711000001104,Angiotensin II
421904007,Anidulafungin
420343007,Anise oil
85408000,Antazoline
425128001,Antazoline + Xylometazoline
229771000001101,Anthrax vaccine
49802003,Anti-D immunoglobulin
10984011000001106,Anti-human T lymphocyte immunoglobulin (equine)
421045002,Antimony
433010006,Antithrombin alfa
109001008,Antithrombin III
10354911000001106,Antithymocyte immunoglobulin (rabbit)
36792611000001105,Apalutamide
703906002,Apixaban
67939000,Apomorphine
11466011000001105,Apple mistletoe
11466111000001106,Apple mistletoe + Copper carbonate
11466211000001100,Apple mistletoe + Mercuric sulfate
11466311000001108,Apple mistletoe + Silver carbonate
330870004,Apraclonidine
714684002,Apremilast
398690007,Aprepitant
109008002,Aprotinin
346327000,Arachis oil
398738008,Argatroban
9900511000001105,Arginine
31796611000001109,Arginine + Lysine
13293901000001105,Argipressin
406785006,Aripiprazole
413576005,Arsenic
395268004,Artemether + Lumefantrine
432555000,Artesunate
21142911000001100,Articaine + Adrenaline
40580211000001100,Asciminib
46123006,Ascorbic acid
13295001000001107,Ascorbic acid + Nicotinamide
9901011000001106,Ascorbic acid + Zinc
443374004,Asenapine
715617005,Asfotase alfa
17487711000001105,Ash mistletoe
28801511000001109,Asparaginase
7947003,Aspirin
412569008,Aspirin + Caffeine
21300711000001102,Aspirin + Codeine
13296701000001100,Aspirin + Isosorbide mononitrate
400487008,Aspirin + Metoclopramide
400819008,Aspirin + Papaveretum
424102008,Aspirin + Paracetamol
32900211000001104,Ataluren
413591007,Atazanavir
30250511000001101,Atazanavir + Cobicistat
87652004,Atenolol
356519002,Atenolol + Bendroflumethiazide
398695002,Atenolol + Nifedipine
34596011000001107,Atezolizumab
40518711000001106,Atidarsagene autotemcel
407038000,Atomoxetine
108600003,Atorvastatin
326166008,Atosiban
108718008,Atovaquone
74074008,Atracurium
73949004,Atropine
30839411000001101,Atropine + Adrenaline + Procaine
31770111000001105,Attenuated strain of Bacillus Calmette-Guerin
18002004,Auranofin
39944711000001103,Autologous CD34+ cells transduced to express human adenosine deaminase
34881711000001103,Autologous human corneal epithelial cells
40831311000001108,Avacopan
703957003,Avanafil
39076411000001107,Avapritinib
39127211000001104,Avatrombopag
34881111000001104,Avelumab
36461111000001102,Axicabtagene ciloleucel
429507005,Axitinib
412329008,Azacitidine
329543000,Azapropazone
1594006,Azatadine
111165009,Azathioprine
108908008,Azelaic acid
108644000,Azelastine
448917007,Azilsartan
96034006,Azithromycin
69918003,Aztreonam
418268006,Bacillus Calmette-Guerin
6102009,Baclofen
40338011000001101,Baloxavir marboxil
420306005,Balsalazide
349923005,Bambuterol
39211611000001104,Bamlanivimab
34345911000001107,Baricitinib
426728000,Barium
109135008,Basiliximab
108936003,Becaplermin
1389007,Beclometasone
12913411000001108,Beclometasone + Formoterol
34855311000001107,Beclometasone + Formoterol + Glycopyrronium bromide
714087008,Bedaquiline
421919008,Bee venom
421161003,Beeswax
39215511000001100,Belantamab mafodotin
19477011000001106,Belatacept
704193005,Belimumab
36410111000001107,Belladonna
41135811000001100,Belzutifan
410965002,Bemiparin
38924911000001101,Bempedoic
38924811000001106,Bempedoic + Ezetimibe
427812009,Bendamustine
91135008,Bendroflumethiazide
398940006,Bendroflumethiazide + Potassium
354058001,Benorilate
321391002,Benperidol
35299711000001103,Benralizumab
90370005,Benzalkonium
13294901000001107,Benzathine benzylpenicillin
77390008,Benzatropine
18075311000001109,Benzbromarone
714092005,Benznidazole
65020006,Benzocaine
422879004,Benzocaine + Cetylpyridinium
424695001,Benzocaine + Chloroxylenol
422524003,Benzocaine + Dequalinium
420322006,Benzocaine + Mepyramine
412587006,Benzocaine + Triclosan
424706002,Benzocaine + Tyrothricin
420081005,Benzoic acid + Salicylic acid
354053005,Benzoyl peroxide
421613006,Benzoyl peroxide + Clindamycin
398890009,Benzoyl peroxide + Erythromycin
398807001,Benzoyl peroxide + Potassium hydroxyquinoline sulfate
350307000,Benzydamine
422026008,Benzyl alcohol + Eucalyptus oil
48256008,Benzyl benzoate
78507004,Benzylpenicillin
40905005,Beractant
40227711000001107,Berotralstat
39477711000001106,Besilesomab
329507006,Betacarotene
350631001,Betahistine
413645006,Betaine
29896003,Betamethasone
346343007,Betamethasone + Clioquinol
346344001,Betamethasone + Clotrimazole
22393011000001108,Betamethasone + Coal tar + Salicylic acid
40588811000001101,Betamethasone + Doxycycline + Nystatin
346345000,Betamethasone + Fusidic acid
30806111000001105,Betamethasone + Ichthammol
418065000,Betamethasone + Neomycin
22382911000001101,Betamethasone + Propylene glycol
349900007,Betaxolol
31690003,Bethanechol
39483911000001109,Betiatide
409405006,Bevacizumab
116346006,Bexarotene
319937007,Bezafibrate
34543511000001101,Bezlotoxumab
108766001,Bicalutamide
35641711000001106,Bictegravir + Emtricitabine + Tenofovir alafenamide
10569011000001103,Bifidobacterium + Lactobacillus
136216003,Bifonazole
18757911000001104,Bilastine
395300006,Bimatoprost
424310002,Bimatoprost + Timolol
40033211000001102,Bimekizumab
36356611000001101,Binimetinib
13813003,Biotin
65041000,Biperiden
13565005,Bisacodyl
82290007,Bismuth
422213004,Bismuth subcarbonate
421486003,Bismuth subgallate
421038002,Bismuth subnitrate
421146004,Bismuth subnitrate + Iodoform
409307004,Bismuth subsalicylate
108547003,Bisoprolol
28367311000001105,Bisoprolol + Aspirin
420654006,Bisoprolol + Hydrochlorothiazide
400610005,Bivalirudin
9899211000001109,Black currant
10919011000001105,Black widow spider venom antiserum
76591000,Bleomycin
31144311000001107,Blinatumomab
703961009,Boceprevir
29717711000001107,Borage oil
13294601000001100,Borax
346349006,Boric acid
9902111000001102,Boron
398907002,Bortezomib
385558007,Bosentan
703586005,Bosutinib
427412002,Botulinum A toxin
19743411000001100,Botulinum antitoxin
134541007,Botulinum B toxin
19317211000001100,Botulism antitoxin
21572811000001102,Brentuximab vedotin
56230001,Bretylium
39362711000001109,Brexucabtagene autoleucel
36594411000001104,Brigatinib
46532003,Brilliant green
425968003,Brilliant green + Crystal violet
108827001,Brimonidine
417111004,Brimonidine + Timolol
108836002,Brinzolamide
25502411000001106,Brinzolamide + Brimonidine
15465711000001103,Brinzolamide + Timolol
421052000,Brivaracetam
24617711000001104,Brivudine
34673011000001101,Brodalumab
38248111000001108,Brolucizumab
96234002,Bromazepam
417155005,Bromfenac
24617211000001106,Bromhexine
116656002,Bromocriptine
56480005,Brompheniramine
108622005,Budesonide
413717007,Budesonide + Formoterol
41151411000001104,Bulevirtide
86647004,Bumetanide
398844001,Bumetanide + Potassium
27196008,Bupivacaine
346357009,Bupivacaine + Adrenaline
17066911000001103,Bupivacaine + Fentanyl
230371000001106,Bupivacaine + Glucose
40164411000001104,Bupivacaine liposomal
31684002,Buprenorphine
425741009,Buprenorphine + Naloxone
96199001,Bupropion
35821711000001104,Burosumab
327301004,Buserelin
91452003,Buspirone
2571007,Busulfan
346359007,Butobarbital
441508005,C1-esterase inhibitor
447182009,Cabazitaxel
109139002,Cabergoline
40156411000001104,Cabotegravir
28013211000001109,Cabozantinib
420916008,Cade oil
22392111000001103,Cade oil + Salicylic acid
39930711000001105,Cade oil + Salicylic acid + Sulfur
421748008,Cadexomer-iodine
91107009,Caffeine
398811007,Caffeine + Sodium benzoate
23428011000001108,Caffeine citrate
1434005,Calamine
16245311000001107,Calamine + Coal tar
33566211000001101,Calamine + Coal tar + Zinc oxide
421072005,Calamine + Dibrompropamidine
22700011000001104,Calamine + Ichthammol
33566311000001109,Calamine + Ichthammol + Zinc oxide
421996002,Calamine + Zinc oxide
126232005,Calcipotriol
395435009,Calcipotriol + Betamethasone
22657006,Calcitonin
68206008,Calcitriol
116118002,Calcium acetate
15219011000001103,Calcium acetate + Magnesium carbonate
13296501000001106,Calcium ascorbate
55217007,Calcium carbonate
14688211000001108,Calcium carbonate + Ergocalciferol
422265002,Calcium carbonate + Magnesium carbonate
423891002,Calcium carbonate + Opium
419928006,Calcium carbonate + Simeticone
16742011000001108,Calcium carbonate + Sodium alginate + Sodium bicarbonate
68395000,Calcium chloride
10045811000001101,Calcium chloride + Sodium chloride + Sodium lactate + Potassium chloride
10045711000001109,Calcium chloride dihydrate + Potassium chloride + Sodium chloride
111157006,Calcium folinate
418145009,Calcium glubionate + Calcium lactobionate
53691001,Calcium gluconate
28589211000001107,Calcium gluconate + Calcium lactate
420785009,Calcium glycinate
40339003,Calcium lactate
425135009,Calcium lactate + Calcium phosphate + Ergocalciferol
421178007,Calcium lactate gluconate + Calcium carbonate
13293601000001103,Calcium pantothenate
419939009,Calcium phosphate
418457008,Calcium phosphate + Colecalciferol
13294201000001102,Calcium polystyrene sulfonate
418745003,Calcium sulphate
412108007,Camphor
420288005,Camphor + Chloroxylenol
10032411000001105,Camphor + Industrial methylated spirit + Oleic acid
422711001,Camphor + Soft soap + Turpentine oil
20469611000001103,Camphor + Sulfurated potash + Zinc sulfate
9915711000001107,Camphorated opium + Ipecacuanha + Sodium bicarbonate
10046111000001102,Camphorated opium + Squill oxymel
703681008,Canagliflozin
28050111000001100,Canagliflozin + Metformin
16591711000001109,Canakinumab
108587008,Candesartan
30207611000001105,Cangrelor
35022511000001100,Cannabidiol
35137711000001102,Cantharidin
108761006,Capecitabine
37761711000001107,Caplacizumab
14170004,Capreomycin
400416009,Capsaicin
29439004,Captopril
33675006,Carbachol
40820003,Carbamazepine
333035001,Carbaryl
49617001,Carbenoxolone
423594000,Carbetocin
386107009,Carbidopa
325325006,Carbimazole
13297301000001101,Carbocisteine
22219111000001103,Carbomer
10035711000001108,Carbomer 974P
420408005,Carbomer 980
40101011000001109,Carbon dioxide + Air
420372008,Carbon dioxide + Oxygen gas
421982008,Carbon dioxide gas
40099711000001103,Carbon monoxide + Helium + Oxygen + Nitrogen
108759002,Carboplatin
109057004,Carboprost
424417000,Cardamom
714783001,Carfilzomib
408045002,Carglumic acid
35842311000001109,Cariprazine
25076002,Carisoprodol
350108002,Carmellose
34239211000001107,Carmoisine
51326002,Carmustine
329486002,Carnitine
72161000001108,Carob seed
72151000001105,Carob seed + Calcium lactate
108544005,Carteolol
108551001,Carvedilol
421481008,Cascara + Senna
424645002,Casein
39657011000001109,Casirivimab
407732005,Caspofungin
12629011000001109,Castor oil
422342009,Castor oil + Collodion + Colophony
38078511000001109,Catridecacog
20325011000001109,Catumaxomab
4937008,Cefaclor
13414000,Cefadroxil
54887004,Cefalexin
61651006,Cefamandole
81088002,Cefazolin
36460111000001108,Cefepime
38994811000001100,Cefiderocol
96052006,Cefixime
3334000,Cefotaxime
57670008,Cefoxitin
96047001,Cefpirome
96049003,Cefpodoxime
96054007,Cefprozil
16791000,Cefradine
21387311000001104,Ceftaroline fosamil
36893000,Ceftazidime
34180511000001105,Ceftazidime + Avibactam
31009711000001109,Ceftobiprole
31009911000001106,Ceftolozane + Tazobactam
19841008,Ceftriaxone
73986003,Cefuroxime
370187009,Celecoxib
349901006,Celiprolol
17963511000001105,Cellulose
37456211000001106,Cemiplimab
34813411000001105,Cenegermin
40200511000001106,Cenobamate
704310000,Ceritinib
423452001,Cerium nitrate + Sulfadiazine silver
108596008,Cerivastatin
35813911000001105,Cerliponase alfa
430307008,Certolizumab pegol
356138003,Certoparin
108655000,Cetirizine
10028511000001109,Cetomacrogol 1000 + Emulsifying Wax + Liquid paraffin + White soft paraffin
333179001,Cetrimide
419324004,Cetrimide + Benzalkonium
326083001,Cetrorelix
409401002,Cetuximab
11719000,Cetylpyridinium
422075009,Cetylpyridinium + Menthol
317346002,Chalk
10032711000001104,Chalk + Magnesium carbonate + Magnesium Trisilicate + Sodium Bicarbonate
9885711000001103,Chamomile
16615511000001108,Characterised autologous human cartilage cells
19822411000001108,Chenodeoxycholic acid
28748001,Chloral hydrate
46009007,Chlorambucil
57191001,Chloramphenicol
82746003,Chlordiazepoxide
17650711000001102,Chlordiazepoxide + Clidinium
96316004,Chlorhexidine
350265008,Chlorhexidine + Cetrimide
419926005,Chlorhexidine + Chlorobutanol
413823008,Chlorhexidine + Isopropyl alcohol
13572711000001103,Chlorhexidine + Sodium fluoride
421680002,Chlorhexidine + Tetracaine
29156002,Chlormethine
420493005,Chlorobutanol
418083008,Chlorocresol
418440009,Chlorocresol + Potassium hydroxyquinolone sulfate
424273005,Chloroform
423976003,Chloroform + Morphine
370295004,Chloroprocaine
14728000,Chloroquine
13590911000001107,Chloroquine phosphate
13591011000001104,Chloroquine sulfate
5786005,Chlorothiazide
126151007,Chloroxylenol
9944001,Chlorphenamine
47331002,Chlorpromazine
111154004,Chlorpropamide
57002000,Chlorprothixene
346498001,Chlorquinaldol + Hydrocortisone
34157811000001103,Chlorquinaldol + Hydrocortisone butyrate
57893000,Chlortalidone
57538001,Chlortetracycline
202201000001101,Cholera vaccine
18522011000001100,Cholesterol
35297711000001106,Cholesterol + Simvastatin
29024111000001106,Cholic acid
19693911000001107,Choline dihydrogen citrate
370179008,Choline salicylate
420840001,Choline salicylate + Glycerol
21907711000001107,Chondroitin
17013711000001108,Chondroitin + Fish oil
391878002,Choriogonadotropin alfa
20577002,Chorionic gonadotrophin
412351000,Chromium
416739001,Ciclesonide
80906007,Ciclosporin
108688007,Cidofovir
38824511000001102,Cilastatin + Imipenem + Relebactam
318913001,Cilazapril
41082511000001106,Cilgavimab
395239000,Cilostazol
83532008,Cimetidine
409391006,Cinacalcet
349831001,Cinchocaine
420178002,Cinchocaine + Hydrocortisone
422072007,Cinchocaine + Prednisolone
349958007,Cinnarizine
427600007,Cinnarizine + Dimenhydrinate
320016006,Ciprofibrate
7577004,Ciprofloxacin
409287003,Ciprofloxacin + Dexamethasone
35873111000001100,Ciprofloxacin + Fluocinolone acetonide
30317002,Cisapride
108452005,Cisatracurium
57066004,Cisplatin
321986007,Citalopram
116545009,Citric acid
22586111000001103,Citric acid + Glucose + Sodium citrate
421818004,Citric acid + Ipecacuanha
418971009,Citric acid + Magnesium carbonate
21271311000001108,Citric acid + Potassium citrate + Sodium citrate
10640811000001101,Citronella oil
441997001,Citrulline
108800000,Cladribine
83999008,Clarithromycin
45218006,Clemastine
439624003,Clevidipine
58883005,Clindamycin
22207511000001102,Clindamycin + Hydrocortisone
422997008,Clindamycin + Tretinoin
24557411000001106,Clioquinol + Coal tar + Betamethasone
96236000,Clobazam
48614001,Clobetasol
32393211000001102,Clobetasol + Dithranol
35385511000001104,Clobetasol + Neomycin + Nystatin
116576003,Clobetasone
35308211000001105,Clobetasone + Oxytetracycline + Nystatin
96282008,Clodronic acid
417601005,Clofarabine
72924009,Clofazimine
354039005,Clomethiazole
30466001,Clomifene
96209002,Clomipramine
69708003,Clonazepam
62782004,Clonidine
108979001,Clopidogrel
419402000,Cloral betaine
19724611000001101,Clotiapine
5797005,Clotrimazole
410945009,Clotrimazole + Fluconazole
411360006,Clove oil
424366002,Clove oil + Chlorobutanol
423655006,Clove oil + Lidocaine
96221003,Clozapine
34186711000001102,Co-amilofruse
18036711000001103,Co-amilozide
39463011000001107,Co-amoxiclav
18036811000001106,Co-beneldopa
404830004,Co-careldopa
412556009,Co-codamol
18037811000001108,Co-codaprin
18036911000001101,Co-cyprindiol
346378007,Co-danthramer
18037011000001102,Co-danthrusate
34158411000001101,Co-dergocrine mesilate
18035211000001104,Co-dydramol
418084002,Co-fluampicil
354276001,Co-flumactone
418373003,Co-magaldrox
398918002,Co-methiamol
18037111000001101,Co-phenotrope
18037211000001107,Co-prenozide
18037311000001104,Co-proxamol
418645008,Co-simalcite
18037411000001106,Co-tenidone
18037711000001100,Co-triamterzide
18037511000001105,Co-trimoxazole
18037611000001109,Co-zidocapt
6071000,Coal tar
774480001,Coal tar + Allantoin
15232411000001109,Coal tar + Betamethasone
424732008,Coal tar + Cade oil
15232111000001104,Coal tar + Clobetasol
17019211000001104,Coal tar + Clobetasone
35143311000001109,Coal tar + Hydrocortisone
424044004,Coal tar + Lecithin
31148811000001106,Coal tar + Propylene glycol + Fluocinolone acetonide
15219611000001105,Coal tar + Salicylic acid
28940711000001107,Coal Tar + Salicylic Acid + Clobetasol
22677911000001104,Coal tar + Salicylic acid + Clobetasone
30955111000001101,Coal tar + Salicylic acid + Hydrocortisone
22028111000001105,Coal tar + Salicylic acid + Sulfur
20470211000001103,Coal tar + Zinc oxide
23406911000001103,Coal tar + Zinc oxide + Salicylic acid
24033311000001109,Cobicistat
715741000,Cobimetinib
14816004,Cocaine
346385006,Cocaine + Adrenaline
15368211000001108,Coconut oil
34816007,Cod liver oil
85990009,Codeine
426687003,Codeine + Kaolin
73133000,Colchicine
108943009,Colecalciferol
418277004,Colecalciferol + Calcium carbonate
17383111000001108,Colecalciferol + Calcium citrate
34229011000001104,Colecalciferol + Calcium phosphate
22467011000001108,Colecalciferol + Folic acid
441851004,Colesevelam
23557511000001107,Colestilan
66971004,Colestipol
72824008,Colestyramine
13292901000001102,Colfosceril palmitate
422267005,Colistimethate
73074003,Colistin
18766111000001107,Collagenase clostridium histolyticum
33515611000001108,Concentrate of proteolytic enzymes enriched in bromelain
18484611000001104,Conestat alfa
16832004,Conjugated oestrogens
32971411000001102,Conjugated oestrogens + Bazedoxifene
412132000,Conjugated oestrogens + Medroxyprogesterone
425245004,Conjugated oestrogens + Norgestrel
13775511000001101,Connaught strain Bacillus of Calmette-Guerin
422528000,Copper
22440011000001100,Copper citrate
27944711000001108,Copper gluconate
24682311000001102,Copper histidine
423960007,Copper sulfate
39560911000001109,Copper tetramibi tetrafluoroborate
17362111000001104,Corifollitropin alfa
32621111000001109,Corticorelin
36412111000001106,Corticotropin
111150008,Cortisone
10565311000001102,Coumarin
39330711000001103,COVID-19 vaccine
13295601000001104,Cranberry
27945611000001103,Creatine
398689003,Crisantaspase
39950511000001101,Crizanlizumab
703638005,Crizotinib
89692007,Crotamiton
256401009,Cryoprecipitate
30010009,Cyanocobalamin
85354008,Cyclizine
14789311000001103,Cyclomethicone + Isopropyl myristate
317938008,Cyclopenthiazide
8348002,Cyclopentolate
74470007,Cyclophosphamide
51334008,Cycloserine
26462003,Cyproheptadine
96370002,Cyproterone
12884311000001107,Cystine
89265009,Cytarabine
13294701000001105,Cytarabine (liposomal)
9778000,Cytomegalovirus immunoglobulin
13568411000001103,Dabigatran etexilate
703646006,Dabrafenib
77750008,Dacarbazine
714014007,Daclatasvir
109133001,Daclizumab
37248911000001101,Dacomitinib
64127001,Dactinomycin
703919003,Dalbavancin
108986009,Dalteparin
108992003,Danaparoid
87881000,Danazol
69107004,Dantrolene
703678003,Dapagliflozin
24056711000001100,Dapagliflozin + Metformin
17009111000001108,Dapoxetine
17308007,Dapsone
398651008,Dapsone + Pyrimethamine
406438001,Daptomycin
32888011000001103,Daratumumab
385610007,Darbepoetin alfa
416385001,Darifenacin
38606411000001106,Darolutamide
424096001,Darunavir
28395611000001105,Darunavir + Cobicistat
34879511000001101,Darunavir + Cobicistat + Emtricitabine + Tenofovir alafenamide
36887611000001107,Darvadstrocel
714105004,Dasabuvir
422756008,Dasatinib
35300007,Daunorubicin
13296601000001105,Daunorubicin (liposomal)
35787711000001102,Daunorubicin + Cytarabine
350602000,Debrisoquine
420517007,Decitabine
417910004,Deferasirox
329482000,Deferiprone
441573002,Defibrotide
116578002,Deflazacort
441758000,Degarelix
38721611000001103,Delafloxacin
714098009,Delamanid
386155009,Delavirdine
5737008,Demeclocycline
446457007,Denosumab
38726311000001100,Deoxycholic acid
350274005,Dequalinium
70702006,Desferrioxamine
108393001,Desflurane
134506008,Desloratadine
73454001,Desmopressin
116074007,Desogestrel
81457006,Desoximetasone
7561000,Dexamethasone
40712311000001108,Dexamethasone + Levofloxacin
136209004,Dexamethasone + Tobramycin
50868004,Dexamfetamine
412170001,Dexbrompheniramine + Pseudoephedrine
418027007,Dexibuprofen
329961001,Dexketoprofen
438079000,Dexmedetomidine
36411611000001109,Dexmethylphenidate
404842009,Dexpanthenol
417741009,Dexrazoxane
13132007,Dextran
13445511000001106,Dextran 40 + Glucose
13445611000001105,Dextran 40 + Sodium chloride
13445711000001101,Dextran 70 + Glucose
13445811000001109,Dextran 70 + Sodium chloride
400226004,Dextranomer
2016004,Dextromethorphan
420857002,Dextromethorphan + Menthol
412500005,Dextromethorphan + Pseudoephedrine
422021003,Dextromethorphan + Triprolidine
96191003,Dextromoramide
117005003,Dextropropoxyphene
60881009,Diamorphine
48546005,Diazepam
58905004,Diazoxide
408090006,Dibotermin alfa
422170002,Dibrompropamidine
11764311000001105,Dichlorobenzyl alcohol
10039011000001108,Dichlorobenzyl alcohol + Amylmetacresol
17526311000001108,Dichlorodifluoromethane + Chloroform
33734711000001108,Diclofenac
32889211000001103,Diclofenac diethylammonium
36408911000001109,Diclofenac potassium
36409011000001100,Diclofenac sodium
36409111000001104,Diclofenac sodium + Misoprostol
19583005,Diclofenamide
13292801000001108,Dicobalt edetate
41493007,Dicycloverine
19194001,Didanosine
19447211000001102,Didecyldimethylammonium chloride
28424211000001108,Dienogest
420895007,Diethyl phthalate + Methyl salicylate
13294801000001101,Diethylamine salicylate
60731009,Diethylcarbamazine
54882005,Diethylpropion
79332009,Diethylstilbestrol
398896003,Diethylstilbestrol + Lactic acid
41121011000001107,Difelikefalin
116581007,Diflucortolone
20865003,Diflunisal
81728006,Digitoxin
796001,Digoxin
317916006,Digoxin specific antibody
57811004,Dihydrocodeine
9754311000001108,Dihydrocodeine + Paracetamol
48875009,Dihydroergotamine
20237006,Dihydrotachysterol
422035001,Dill oil
421744005,Dill oil + Ginger + Sodium bicarbonate
83288003,Diloxanide
59941008,Diltiazem
81073007,Dimenhydrinate
13664004,Dimercaprol
24056811000001108,Dimethyl fumarate
421301009,Dimethyl sulfone + Ascorbic acid
346400003,Dimethyl sulfoxide
420874002,Dimeticone
422324004,Dimeticone + Benzalkonium
420354002,Dimeticone + Cetrimide
44798001,Dinoprostone
35656111000001104,Dinutuximab beta
24640811000001102,Diosmin + Hesperidin
14935411000001109,Diphencyprone
26458009,Diphenhydramine
420639000,Diphenhydramine + Dextromethorphan
421236006,Diphenhydramine + Levomenthol
420413009,Diphenhydramine + Pholcodine
10171011000001101,Diphtheria + Tetanus + Pertussis + Haemophilus influenzae type B vaccine
34771611000001101,Diphtheria + Tetanus + Pertussis + Hepatitis B + Poliomyelitis + Haemophilus influenzae type B vaccine
10170711000001107,Diphtheria + Tetanus + Pertussis + Poliomyelitis + Haemophilus influenzae type B vaccine
10167711000001101,Diphtheria + Tetanus + Pertussis + Poliomyelitis vaccine
9896011000001105,Diphtheria + Tetanus + Pertussis vaccine
9896511000001102,Diphtheria + Tetanus + Poliomyelitis vaccine
9896111000001106,Diphtheria + Tetanus vaccine
77048008,Diphtheria antitoxin
400786000,Dipipanone + Cyclizine
73647000,Dipivefrine
371349001,Dipotassium clorazepate
66859009,Dipyridamole
319796006,Dipyridamole + Aspirin
40487911000001103,Diroximel fumarate
21203211000001108,Disodium edetate
28003311000001103,Disodium hydrogen phosphate dodecahydrate
76759004,Disopyramide
349943004,Distigmine
