"code","name"
"385029002","Granules for oral suspension"
"385037005","Herbal tea"
"421145000","Homeopathic cream"
"421936000","Homeopathic drops"
"421404002","Homeopathic elixir"
"420358004","Homeopathic granules"
"423983005","Homeopathic liquid"
"35367411000001106","Homeopathic liquid potency"
"420434002","Homeopathic ointment"
"420602001","Homeopathic oral powder"
"420954008","Homeopathic pillule"
"421595009","Homeopathic tablet"
"385286003","Implant"
"16602411000001103","Implantation suspension"
"11564111000001107","Impregnated cigarette"
"385120001","Impregnated dressing"
"14964511000001102","Infusion"
"385217004","Inhalation gas"
"385207009","Inhalation powder"
"420641004","Inhalation solution"
"115281000001100","Inhalation vapour"
"1231564001","Inhalation vapour ointment"
"385040005","Instant herbal tea"
"1255346009","Intestinal gel"
"42551711000001100","Intraarterial solution"
"42550911000001105","Intraperitoneal irrigation solution"
"42551811000001108","Intraperitoneal solution"
"16175111000001109","Intrauterine device"
"41166611000001104","Intrauterine gel"
"385242008","Intravesical solution"
"3092911000001109","Irrigation"
"16605211000001107","Irrigation solution"
"385256005","Kit for radiopharmaceutical preparation"
"420699003","Liquid"
"34875411000001103","Living tissue equivalent"
"764501003","Lozenge"
"35367011000001102","Medicated chewing-gum"
"35367111000001101","Medicated nail lacquer"
"10984111000001107","Medicated plaster"
"385054002","Modified-release capsule"
"13300101000001108","Modified-release drops"
"385047008","Modified-release granules"
"13892311000001106","Modified-release muco-adhesive buccal tablet"
"385061003","Modified-release tablet"
"70409003","Mouthwash"
"385086007","Muco-adhesive buccal tablet"
"385149009","Nasal cream"
"385152001","Nasal drops"
"385150009","Nasal gel"
"385151008","Nasal ointment"
"422336005","Nasal solution"
"385159005","Nasal spray suspension"
"1231837007","Nebuliser dispersion"
"115291000001103","Nebuliser liquid"
"3097611000001100","Not applicable"
"3092611000001103","Obsolete - Injection"
"3092811000001104","Obsolete - Intravenous infusion"
"785899003","Ocular irrigation solution"
"385101003","Ointment"
"385132002","Ophthalmic insert"
"719200003","Ophthalmic strip"
"420692007","Oral capsule"
"385018001","Oral drops"
"385025008","Oral emulsion"
"385038000","Oral gel"
"420509004","Oral granules"
"385063000","Oral gum"
"42552211000001100","Oral liquid"
"385062005","Oral lyophilisate"
"1209096001","Oral or rectal solution"
"42551911000001103","Oral or rectal suspension"
"385041009","Oral powder"
"385023001","Oral solution"
"385024007","Oral suspension"
"421026006","Oral tablet"
"447050008","Orodispersible film"
"447079001","Orodispersible tablet"
"385078007","Oromucosal gel"
"42551611000001109","Oromucosal liquid"
"385079004","Oromucosal paste"
"385070000","Oromucosal solution"
"739002006","Paste"
"421079001","Pastille"
"1230220004","Periodontal gel"
"1231297004","Periodontal insert"
"767059009","Pessary"
"385064006","Pillules"
"1230350005","Poultice"
"739005008","Powder"
"33491111000001107","Powder and gel for gel"
"8006811000001100","Powder and solvent for dispersion for injection"
"34582011000001107","Powder and solvent for intravesical solution"
"42572311000001105","Powder and solvent for intravesical suspension"
"17406411000001100","Powder and solvent for nebuliser solution"
"32779711000001100","Powder and solvent for prolonged-release suspension for inj"
"14955211000001106","Powder and solvent for solution for infusion"
"7375911000001101","Powder and solvent for solution for injection"
"11377411000001104","Powder and solvent for solution for instillation"
"42550811000001100","Powder and solvent for solution for intraocular irrigation"
"16756411000001100","Powder and solvent for suspension for infusion"
"7376011000001109","Powder and solvent for suspension for injection"
"31867311000001102","Powder and solvent for suspension for instillation"
"17036711000001108","Powder and suspension for suspension for injection"
"1230196005","Powder for dispersion for infusion"
"14945811000001105","Powder for gastroenteral liquid"
"42552111000001106","Powder for gastroenteral or oral liquid"
"7558711000001106","Powder for injection"
"1231578000","Powder for intravesical solution"
"385201005","Powder for nebuliser solution"
"896760006","Powder for oral or rectal suspension"
"385026009","Powder for oral solution"
"385027000","Powder for oral suspension"
"8062811000001100","Powder for reconstitution for instillation"
"764843001","Powder for solution for infusion"
"385223009","Powder for solution for injection"
"1229992005","Powder for solution for iontophoresis"
"1230325007","Powder for suspension for endotracheopulmonary instillation"
"765065005","Powder for suspension for infusion"
"385224003","Powder for suspension for injection"
"42550211000001101","Powder solvent and matrix for implantation matrix"
"114981000001105","Pressurised inhalation"
"1230186001","Prolonged-release dispersion for injection"
"42550411000001102","Prolonged-release intraarticular implantation suspension"
"785910004","Prolonged-release intralesional implant"
"42550511000001103","Prolonged-release intraosseous implantation suspension"
"42550311000001109","Prolonged-release intravitreal implant"
"1231833006","Prolonged-release solution for injection"
"764296002","Prolonged-release subcutaneous implant"
"420873008","Prolonged-release suspension for injection"
"9247011000001107","Radionuclide generator"
"39816711000001105","Radiopharmaceutical precursor solution"
"385182007","Rectal cream"
"385185009","Rectal foam"
"385184008","Rectal ointment"
"42550111000001107","Sealant matrix"
"35367211000001107","Shampoo"
"421701006","Soluble tablet"
"41410711000001105","Solution and emulsion for emulsion for injection"
"34937011000001105","Solution for blood fraction modification"
"1231577005","Solution for cardioplegia"
"40603811000001100","Solution for cardioplegia/organ preservation"
"13559211000001104","Solution for dispersion for injection"
"1231474000","Solution for haemodialysis"
"1231476003","Solution for haemofiltration"
"385229008","Solution for infusion"
"385219001","Solution for injection"
"42729711000001103","Solution for intraocular irrigation"
"385113008","Solution for iontophoresis"
"42645611000001100","Solution for organ preservation"
"1231473006","Solution for peritoneal dialysis"
"18269211000001103","Solution for sealant"
"15881311000001107","Solution for skin-prick test"
"37238811000001105","Solvent for BCG Vaccine AJV"
"421720008","Spray"
"9246911000001108","Sterile solution"
"739007000","Stick"
"1230360001","Sublingual film"
"385074009","Sublingual spray"
"385084005","Sublingual tablet"
"385194003","Suppository"
"385250004","Suspension for endotracheopulmonary instillation"
"764799005","Suspension for infusion"
"385220007","Suspension for injection"
"385055001","Tablet"
"422201009","Tablet for cutaneous solution"
"420243009","Tampon"
"764477003","Transdermal cream"
"764802001","Transdermal gel"
"762893001","Transdermal ointment"
"385114002","Transdermal patch"
"1231572004","Transdermal system"
"385175008","Vaginal capsule"
"385165005","Vaginal cream"
"1231571006","Vaginal delivery system"
"385181000","Vaginal device"
"385168007","Vaginal foam"
"385166006","Vaginal gel"
"385170003","Vaginal solution"
"424552006","Vaginal sponge"
"385178005","Vaginal tablet"
